id,title,short_description,event_type,location_name,address,city,city_aliases,country,latitude,longitude,venue_type,indoor_outdoor,season,month,age_min,age_max,duration_minutes,price_dt,budget_band,requires_authorization,tags,educational_value,recommended_label
650,Conte musical - Sidi Bou Saïd,"Conte avec instruments, rythme et participation des enfants.",SPECTACLE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.8702237806878,10.346610665270452,HERITAGE_SITE,OUTDOOR,SUMMER,juin,2,6,60,8,LOW,True,musique;conte;rythme;ecoute,VERY_HIGH,HIGHLY_RECOMMENDED
651,Conte musical - Sidi Bou Saïd,"Conte avec instruments, rythme et participation des enfants.",SPECTACLE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.87055232506242,10.346576331876546,HERITAGE_SITE,OUTDOOR,AUTUMN,novembre,2,6,70,12,MEDIUM,True,musique;conte;rythme;ecoute,VERY_HIGH,RECOMMENDED
652,Conte musical - Sidi Bou Saïd,"Conte avec instruments, rythme et participation des enfants.",SPECTACLE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.869689366105355,10.347121557979511,HERITAGE_SITE,OUTDOOR,WINTER,janvier,2,6,50,8,LOW,True,musique;conte;rythme;ecoute,VERY_HIGH,HIGHLY_RECOMMENDED
653,Atelier cuisine froide - Sidi Bou Saïd,"Préparation simple sans cuisson: fruits, tartines et hygiène.",ATELIER,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.87089593983456,10.347054278665782,HERITAGE_SITE,OUTDOOR,ALL,all,3,6,60,7,LOW,True,cuisine;hygiene;autonomie;gout,VERY_HIGH,HIGHLY_RECOMMENDED
654,Atelier cuisine froide - Sidi Bou Saïd,"Préparation simple sans cuisson: fruits, tartines et hygiène.",ATELIER,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.8706319878038,10.34680382057965,HERITAGE_SITE,OUTDOOR,SPRING,mai,3,6,65,5,LOW,True,cuisine;hygiene;autonomie;gout,VERY_HIGH,HIGHLY_RECOMMENDED
655,Atelier cuisine froide - Sidi Bou Saïd,"Préparation simple sans cuisson: fruits, tartines et hygiène.",ATELIER,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.87151692524347,10.346163711094823,HERITAGE_SITE,OUTDOOR,SUMMER,aout,3,6,70,9,MEDIUM,True,cuisine;hygiene;autonomie;gout,VERY_HIGH,RECOMMENDED
656,Atelier cuisine froide - Sidi Bou Saïd,"Préparation simple sans cuisson: fruits, tartines et hygiène.",ATELIER,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.86997277385057,10.347014615822317,HERITAGE_SITE,OUTDOOR,AUTUMN,novembre,3,6,70,5,LOW,True,cuisine;hygiene;autonomie;gout,VERY_HIGH,HIGHLY_RECOMMENDED
657,Atelier cuisine froide - Sidi Bou Saïd,"Préparation simple sans cuisson: fruits, tartines et hygiène.",ATELIER,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.871366194748845,10.34659915002275,HERITAGE_SITE,OUTDOOR,WINTER,decembre,3,6,70,11,MEDIUM,True,cuisine;hygiene;autonomie;gout,VERY_HIGH,RECOMMENDED
658,Chasse aux formes - Sidi Bou Saïd,Recherche de formes et couleurs dans un espace sécurisé.,ACTIVITE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.869608900086654,10.34612959221014,HERITAGE_SITE,OUTDOOR,ALL,all,2,5,60,9,MEDIUM,True,formes;couleurs;observation;jeu,HIGH,RECOMMENDED
659,Chasse aux formes - Sidi Bou Saïd,Recherche de formes et couleurs dans un espace sécurisé.,ACTIVITE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.870754695810405,10.347299004713774,HERITAGE_SITE,OUTDOOR,SPRING,mai,2,5,55,5,LOW,True,formes;couleurs;observation;jeu,HIGH,RECOMMENDED
660,Chasse aux formes - Sidi Bou Saïd,Recherche de formes et couleurs dans un espace sécurisé.,ACTIVITE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.8699941485503,10.34592790994141,HERITAGE_SITE,OUTDOOR,SUMMER,juillet,2,5,65,7,LOW,True,formes;couleurs;observation;jeu,HIGH,RECOMMENDED
661,Chasse aux formes - Sidi Bou Saïd,Recherche de formes et couleurs dans un espace sécurisé.,ACTIVITE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.87079394165857,10.346922616842278,HERITAGE_SITE,OUTDOOR,AUTUMN,novembre,2,5,45,7,LOW,True,formes;couleurs;observation;jeu,HIGH,RECOMMENDED
662,Chasse aux formes - Sidi Bou Saïd,Recherche de formes et couleurs dans un espace sécurisé.,ACTIVITE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.871291035605346,10.346934725358674,HERITAGE_SITE,OUTDOOR,WINTER,janvier,2,5,60,7,LOW,True,formes;couleurs;observation;jeu,HIGH,RECOMMENDED
663,Sortie patrimoine en images - Sidi Bou Saïd,"Découverte d un lieu historique avec photos, croquis et vocabulaire.",SORTIE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.86976950393725,10.345967895539301,HERITAGE_SITE,OUTDOOR,ALL,all,4,6,110,16,MEDIUM,True,patrimoine;histoire;langage;sortie,HIGH,POSSIBLE
664,Sortie patrimoine en images - Sidi Bou Saïd,"Découverte d un lieu historique avec photos, croquis et vocabulaire.",SORTIE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.869966089036666,10.347086873083434,HERITAGE_SITE,OUTDOOR,SPRING,mars,4,6,130,7,LOW,True,patrimoine;histoire;langage;sortie,HIGH,RECOMMENDED
665,Sortie patrimoine en images - Sidi Bou Saïd,"Découverte d un lieu historique avec photos, croquis et vocabulaire.",SORTIE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.87074961208975,10.346546077564147,HERITAGE_SITE,OUTDOOR,SUMMER,juillet,4,6,130,11,MEDIUM,True,patrimoine;histoire;langage;sortie,HIGH,POSSIBLE
666,Sortie patrimoine en images - Sidi Bou Saïd,"Découverte d un lieu historique avec photos, croquis et vocabulaire.",SORTIE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.87143832199343,10.34756138987541,HERITAGE_SITE,OUTDOOR,AUTUMN,novembre,4,6,120,16,MEDIUM,True,patrimoine;histoire;langage;sortie,HIGH,POSSIBLE
667,Sortie patrimoine en images - Sidi Bou Saïd,"Découverte d un lieu historique avec photos, croquis et vocabulaire.",SORTIE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.8701776695481,10.346074197159925,HERITAGE_SITE,OUTDOOR,WINTER,fevrier,4,6,130,8,LOW,True,patrimoine;histoire;langage;sortie,HIGH,RECOMMENDED
668,Jardinage pédagogique - Sidi Bou Saïd,"Planter, arroser et comprendre les besoins d une plante.",ACTIVITE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.869707222525264,10.346418078344342,HERITAGE_SITE,OUTDOOR,ALL,all,3,6,55,11,MEDIUM,True,jardinage;nature;responsabilite;sensoriel,VERY_HIGH,RECOMMENDED
669,Jardinage pédagogique - Sidi Bou Saïd,"Planter, arroser et comprendre les besoins d une plante.",ACTIVITE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.86999025698327,10.346467888351736,HERITAGE_SITE,OUTDOOR,SPRING,avril,3,6,75,5,LOW,True,jardinage;nature;responsabilite;sensoriel,VERY_HIGH,HIGHLY_RECOMMENDED
670,Jardinage pédagogique - Sidi Bou Saïd,"Planter, arroser et comprendre les besoins d une plante.",ACTIVITE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.870431260870554,10.347379783604202,HERITAGE_SITE,OUTDOOR,SUMMER,juillet,3,6,75,9,MEDIUM,True,jardinage;nature;responsabilite;sensoriel,VERY_HIGH,RECOMMENDED
671,Jardinage pédagogique - Sidi Bou Saïd,"Planter, arroser et comprendre les besoins d une plante.",ACTIVITE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.87073079559849,10.347291761779205,HERITAGE_SITE,OUTDOOR,AUTUMN,septembre,3,6,65,5,LOW,True,jardinage;nature;responsabilite;sensoriel,VERY_HIGH,HIGHLY_RECOMMENDED
672,Jardinage pédagogique - Sidi Bou Saïd,"Planter, arroser et comprendre les besoins d une plante.",ACTIVITE,Sidi Bou Saïd,"Sidi Bou Saïd, Tunis, Tunisie",Sidi Bou Saïd,sidi bou said;carthage;la marsa;gammarth;tunis,Tunisie,36.87014970583655,10.34677521723641,HERITAGE_SITE,OUTDOOR,WINTER,janvier,3,6,65,5,LOW,True,jardinage;nature;responsabilite;sensoriel,VERY_HIGH,HIGHLY_RECOMMENDED
673,Atelier peinture et couleurs - Site archéologique de Carthage,"Peinture guidée, reconnaissance des couleurs et expression libre.",ATELIER,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85293130092237,10.323845095276324,HERITAGE_SITE,OUTDOOR,ALL,all,2,6,65,12,MEDIUM,True,art;peinture;couleurs;motricite_fine,HIGH,RECOMMENDED
674,Atelier peinture et couleurs - Site archéologique de Carthage,"Peinture guidée, reconnaissance des couleurs et expression libre.",ATELIER,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85202642199059,10.322528413302718,HERITAGE_SITE,OUTDOOR,SPRING,mai,2,6,60,14,MEDIUM,True,art;peinture;couleurs;motricite_fine,HIGH,RECOMMENDED
675,Atelier peinture et couleurs - Site archéologique de Carthage,"Peinture guidée, reconnaissance des couleurs et expression libre.",ATELIER,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85332000826179,10.323182733159458,HERITAGE_SITE,OUTDOOR,SUMMER,aout,2,6,55,8,LOW,True,art;peinture;couleurs;motricite_fine,HIGH,RECOMMENDED
676,Atelier peinture et couleurs - Site archéologique de Carthage,"Peinture guidée, reconnaissance des couleurs et expression libre.",ATELIER,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.853271977395266,10.32360734340476,HERITAGE_SITE,OUTDOOR,AUTUMN,octobre,2,6,55,8,LOW,True,art;peinture;couleurs;motricite_fine,HIGH,RECOMMENDED
677,Atelier peinture et couleurs - Site archéologique de Carthage,"Peinture guidée, reconnaissance des couleurs et expression libre.",ATELIER,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.852699464685664,10.322997153953644,HERITAGE_SITE,OUTDOOR,WINTER,janvier,2,6,45,8,LOW,True,art;peinture;couleurs;motricite_fine,HIGH,RECOMMENDED
678,Atelier pâte à modeler - Site archéologique de Carthage,Modelage sensoriel avec formes simples et consignes adaptées.,ATELIER,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.853530580940756,10.322534772052997,HERITAGE_SITE,OUTDOOR,ALL,all,2,5,50,12,MEDIUM,True,sensoriel;pate_a_modeler;motricite_fine,HIGH,RECOMMENDED
679,Atelier pâte à modeler - Site archéologique de Carthage,Modelage sensoriel avec formes simples et consignes adaptées.,ATELIER,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85317826717422,10.32402209739254,HERITAGE_SITE,OUTDOOR,SPRING,mars,2,5,60,14,MEDIUM,True,sensoriel;pate_a_modeler;motricite_fine,HIGH,RECOMMENDED
680,Atelier pâte à modeler - Site archéologique de Carthage,Modelage sensoriel avec formes simples et consignes adaptées.,ATELIER,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.852078469931854,10.322713239312373,HERITAGE_SITE,OUTDOOR,SUMMER,juin,2,5,50,14,MEDIUM,True,sensoriel;pate_a_modeler;motricite_fine,HIGH,RECOMMENDED
681,Atelier pâte à modeler - Site archéologique de Carthage,Modelage sensoriel avec formes simples et consignes adaptées.,ATELIER,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85250163095791,10.32286217003758,HERITAGE_SITE,OUTDOOR,AUTUMN,septembre,2,5,50,14,MEDIUM,True,sensoriel;pate_a_modeler;motricite_fine,HIGH,RECOMMENDED
682,Atelier pâte à modeler - Site archéologique de Carthage,Modelage sensoriel avec formes simples et consignes adaptées.,ATELIER,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.852378666486935,10.322834686132556,HERITAGE_SITE,OUTDOOR,WINTER,janvier,2,5,40,10,MEDIUM,True,sensoriel;pate_a_modeler;motricite_fine,HIGH,RECOMMENDED
683,Lecture de contes illustrés - Site archéologique de Carthage,"Histoires courtes, images et discussion pour stimuler le langage.",ACTIVITE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85372554398999,10.323871382096582,HERITAGE_SITE,OUTDOOR,ALL,all,2,6,30,8,LOW,True,lecture;contes;langage;calme,VERY_HIGH,HIGHLY_RECOMMENDED
684,Lecture de contes illustrés - Site archéologique de Carthage,"Histoires courtes, images et discussion pour stimuler le langage.",ACTIVITE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.853202853054796,10.322565381712462,HERITAGE_SITE,OUTDOOR,SPRING,avril,2,6,40,8,LOW,True,lecture;contes;langage;calme,VERY_HIGH,HIGHLY_RECOMMENDED
685,Lecture de contes illustrés - Site archéologique de Carthage,"Histoires courtes, images et discussion pour stimuler le langage.",ACTIVITE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.853456963605396,10.323822947174959,HERITAGE_SITE,OUTDOOR,SUMMER,aout,2,6,50,10,MEDIUM,True,lecture;contes;langage;calme,VERY_HIGH,RECOMMENDED
686,Lecture de contes illustrés - Site archéologique de Carthage,"Histoires courtes, images et discussion pour stimuler le langage.",ACTIVITE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85295485105861,10.322837434304175,HERITAGE_SITE,OUTDOOR,AUTUMN,octobre,2,6,50,8,LOW,True,lecture;contes;langage;calme,VERY_HIGH,HIGHLY_RECOMMENDED
687,Lecture de contes illustrés - Site archéologique de Carthage,"Histoires courtes, images et discussion pour stimuler le langage.",ACTIVITE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.851951032546665,10.323889197261336,HERITAGE_SITE,OUTDOOR,WINTER,janvier,2,6,30,12,MEDIUM,True,lecture;contes;langage;calme,VERY_HIGH,RECOMMENDED
688,Sortie découverte nature - Site archéologique de Carthage,"Observation des arbres, oiseaux, feuilles et petits jeux calmes.",SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.853299604765745,10.323689407231456,HERITAGE_SITE,OUTDOOR,ALL,all,3,6,105,17,MEDIUM,True,nature;observation;ecologie;sortie,VERY_HIGH,RECOMMENDED
689,Sortie découverte nature - Site archéologique de Carthage,"Observation des arbres, oiseaux, feuilles et petits jeux calmes.",SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85296391108934,10.324037815525742,HERITAGE_SITE,OUTDOOR,SPRING,avril,3,6,90,15,MEDIUM,True,nature;observation;ecologie;sortie,VERY_HIGH,RECOMMENDED
690,Sortie découverte nature - Site archéologique de Carthage,"Observation des arbres, oiseaux, feuilles et petits jeux calmes.",SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85312828764167,10.323016445458682,HERITAGE_SITE,OUTDOOR,SUMMER,aout,3,6,90,17,MEDIUM,True,nature;observation;ecologie;sortie,VERY_HIGH,RECOMMENDED
691,Sortie découverte nature - Site archéologique de Carthage,"Observation des arbres, oiseaux, feuilles et petits jeux calmes.",SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85373625716015,10.323949695295271,HERITAGE_SITE,OUTDOOR,AUTUMN,novembre,3,6,110,12,MEDIUM,True,nature;observation;ecologie;sortie,VERY_HIGH,RECOMMENDED
692,Sortie découverte nature - Site archéologique de Carthage,"Observation des arbres, oiseaux, feuilles et petits jeux calmes.",SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85247551031034,10.323455867280522,HERITAGE_SITE,OUTDOOR,WINTER,janvier,3,6,110,13,MEDIUM,True,nature;observation;ecologie;sortie,VERY_HIGH,RECOMMENDED
693,Mini randonnée éducative - Site archéologique de Carthage,"Promenade courte avec pauses, consignes de sécurité et découverte.",SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85332450804485,10.322391885851317,HERITAGE_SITE,OUTDOOR,ALL,all,4,6,110,15,MEDIUM,True,marche;nature;autonomie;securite,HIGH,POSSIBLE
694,Mini randonnée éducative - Site archéologique de Carthage,"Promenade courte avec pauses, consignes de sécurité et découverte.",SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85268257189775,10.322301351863024,HERITAGE_SITE,OUTDOOR,SPRING,mars,4,6,110,8,LOW,True,marche;nature;autonomie;securite,HIGH,RECOMMENDED
695,Mini randonnée éducative - Site archéologique de Carthage,"Promenade courte avec pauses, consignes de sécurité et découverte.",SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.852403731008756,10.324048846738528,HERITAGE_SITE,OUTDOOR,SUMMER,juin,4,6,105,13,MEDIUM,True,marche;nature;autonomie;securite,HIGH,POSSIBLE
696,Mini randonnée éducative - Site archéologique de Carthage,"Promenade courte avec pauses, consignes de sécurité et découverte.",SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85196484106141,10.323629017622824,HERITAGE_SITE,OUTDOOR,AUTUMN,septembre,4,6,100,13,MEDIUM,True,marche;nature;autonomie;securite,HIGH,POSSIBLE
697,Mini randonnée éducative - Site archéologique de Carthage,"Promenade courte avec pauses, consignes de sécurité et découverte.",SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85241101848969,10.323698882743049,HERITAGE_SITE,OUTDOOR,WINTER,decembre,4,6,100,17,MEDIUM,True,marche;nature;autonomie;securite,HIGH,POSSIBLE
698,Visite musée adaptée enfants - Site archéologique de Carthage,Découverte accompagnée avec jeu de questions simples et dessins après visite.,SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85198239837444,10.32249036735596,HERITAGE_SITE,OUTDOOR,ALL,all,4,6,130,17,MEDIUM,True,musee;culture;histoire;observation,VERY_HIGH,RECOMMENDED
699,Visite musée adaptée enfants - Site archéologique de Carthage,Découverte accompagnée avec jeu de questions simples et dessins après visite.,SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85298735899369,10.323338888509273,HERITAGE_SITE,OUTDOOR,SPRING,avril,4,6,140,8,LOW,True,musee;culture;histoire;observation,VERY_HIGH,RECOMMENDED
700,Visite musée adaptée enfants - Site archéologique de Carthage,Découverte accompagnée avec jeu de questions simples et dessins après visite.,SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85248714830007,10.322541187572302,HERITAGE_SITE,OUTDOOR,SUMMER,juin,4,6,140,13,MEDIUM,True,musee;culture;histoire;observation,VERY_HIGH,RECOMMENDED
701,Visite musée adaptée enfants - Site archéologique de Carthage,Découverte accompagnée avec jeu de questions simples et dessins après visite.,SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.851941656610805,10.32306613985135,HERITAGE_SITE,OUTDOOR,AUTUMN,novembre,4,6,120,11,MEDIUM,True,musee;culture;histoire;observation,VERY_HIGH,RECOMMENDED
702,Visite musée adaptée enfants - Site archéologique de Carthage,Découverte accompagnée avec jeu de questions simples et dessins après visite.,SORTIE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85356197798996,10.322574258589487,HERITAGE_SITE,OUTDOOR,WINTER,decembre,4,6,130,13,MEDIUM,True,musee;culture;histoire;observation,VERY_HIGH,RECOMMENDED
703,Spectacle marionnettes - Site archéologique de Carthage,Spectacle court avec échange autour des émotions et personnages.,SPECTACLE,Site archéologique de Carthage,"Carthage, Tunis, Tunisie",Carthage,carthage;sidi bou said;la marsa;tunis,Tunisie,36.85286101655309,10.322316949483906,HERITAGE_SITE,OUTDOOR,ALL,all,2,6,70,8,LOW,True,spectacle;marionnettes;emotions;langage,HIGH,RECOMMENDED
